transaction_id,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,source_system,source_txn_id,minute_bucket,match_signature,dupe_group_id,is_duplicate,unified_txn_id,customer_id_str,customer_id
TXN_DUP001321,2024-03-07,C09750,10.26,Yes,M0625,Dallas,GA,56130,5732,,VISA,V-TXN_DUP001321,2024-03-07 00:00:00,C09750|M0625|10.26|2024-03-07 00:00:00,1843.0,1,TXN016488,1872,1872
TXN_DUP001322,2024-06-28,C01261,45.44,Yes,M0623,Atlanta,GA,80886,5411,,CORE,C-TXN_DUP001322,2024-06-28 00:00:00,C01261|M0623|45.44|2024-06-28 00:00:00,254.0,1,TXN002404,2147,2147
TXN_DUP001323,2024-03-06,C00348,74.4,Yes,M0452,Phoenix,FL,86563,5732,,ATM,A-TXN_DUP001323,2024-03-06 00:00:00,C00348|M0452|74.4|2024-03-06 00:00:00,65.0,0,TXN_DUP001323,1042,1042
TXN_DUP001324,2024-04-14,C09168,155.8,Yes,M0496,Atlanta,IL,30077,5814,,ATM,A-TXN_DUP001324,2024-04-14 00:00:00,C09168|M0496|155.8|2024-04-14 00:00:00,1729.0,0,TXN_DUP001324,221,221
TXN_DUP001325,2024-10-20,C10938,32.33,No,M0228,Chicago,TX,82936,5411,,CORE,C-TXN_DUP001325,2024-10-20 00:00:00,C10938|M0228|32.33|2024-10-20 00:00:00,2044.0,1,TXN017708,2423,2423
TXN_DUP001326,2024-05-28,C00835,27.07,Yes,M0586,Atlanta,FL,38646,5411,,ATM,A-TXN_DUP001326,2024-05-28 00:00:00,C00835|M0586|27.07|2024-05-28 00:00:00,178.0,0,TXN_DUP001326,937,937
TXN_DUP001327,2024-06-10,C00200,44.05,Yes,M0194,Atlanta,NY,17577,6011,,CORE,C-TXN_DUP001327,2024-06-10 00:00:00,C00200|M0194|44.05|2024-06-10 00:00:00,39.0,1,TXN019155,1165,1165
TXN_DUP001328,2024-12-02,C00914,53.49,Yes,M0422,Los Angeles,NY,23187,5814,,ATM,A-TXN_DUP001328,2024-12-02 00:00:00,C00914|M0422|53.49|2024-12-02 00:00:00,188.0,0,TXN_DUP001328,1809,1809
TXN_DUP001329,2024-08-22,C08967,70.72,Yes,M0087,Houston,CA,93751,5999,,ATM,A-TXN_DUP001329,2024-08-22 00:00:00,C08967|M0087|70.72|2024-08-22 00:00:00,1692.0,1,TXN005597,2481,2481
TXN_DUP001330,2024-12-03,C02075,73.29,Yes,M0517,Los Angeles,GA,12453,5999,,CORE,C-TXN_DUP001330,2024-12-03 00:00:00,C02075|M0517|73.29|2024-12-03 00:00:00,410.0,1,TXN016868,2173,2173
TXN_DUP001331,2024-12-28,C04840,152.33,Yes,M0033,Phoenix,AZ,23941,5814,,VISA,V-TXN_DUP001331,2024-12-28 00:00:00,C04840|M0033|152.33|2024-12-28 00:00:00,910.0,1,TXN014726,2250,2250
TXN_DUP001332,2024-12-22,C02550,157.65,Yes,M0096,Phoenix,TX,25253,6011,,CORE,C-TXN_DUP001332,2024-12-22 00:00:00,C02550|M0096|157.65|2024-12-22 00:00:00,500.0,1,TXN011364,1307,1307
TXN_DUP001333,2024-07-05,C08812,11.48,No,M0370,Atlanta,CA,10035,5814,,VISA,V-TXN_DUP001333,2024-07-05 00:00:00,C08812|M0370|11.48|2024-07-05 00:00:00,1659.0,1,TXN005349,2375,2375
TXN_DUP001334,2024-11-10,C10300,196.83,Yes,M0545,Chicago,AZ,89351,5999,,CORE,C-TXN_DUP001334,2024-11-10 00:00:00,C10300|M0545|196.83|2024-11-10 00:00:00,1934.0,1,TXN016230,669,669
TXN_DUP001335,2024-03-11,C11957,179.35,Yes,M0368,Phoenix,FL,50305,6011,,VISA,V-TXN_DUP001335,2024-03-11 00:00:00,C11957|M0368|179.35|2024-03-11 00:00:00,2250.0,1,TXN003328,104,104
TXN_DUP001336,2024-08-23,C07736,155.42,Yes,M0636,Atlanta,TX,66481,5814,,ATM,A-TXN_DUP001336,2024-08-23 00:00:00,C07736|M0636|155.42|2024-08-23 00:00:00,1461.0,0,TXN_DUP001336,919,919
TXN_DUP001337,2024-05-05,C02967,104.75,Yes,M0105,Atlanta,GA,17230,6011,,VISA,V-TXN_DUP001337,2024-05-05 00:00:00,C02967|M0105|104.75|2024-05-05 00:00:00,572.0,1,TXN015742,1028,1028
TXN_DUP001338,2024-02-10,C02777,74.22,Yes,M0543,Phoenix,AZ,56552,5411,,ATM,A-TXN_DUP001338,2024-02-10 00:00:00,C02777|M0543|74.22|2024-02-10 00:00:00,536.0,1,TXN001028,2058,2058
TXN_DUP001339,2024-12-21,C02141,12.69,Yes,M0276,Houston,TX,70497,5732,,CORE,C-TXN_DUP001339,2024-12-21 00:00:00,C02141|M0276|12.69|2024-12-21 00:00:00,419.0,1,TXN009854,1161,1161
TXN_DUP001340,2024-06-14,C01221,27.6,No,M0470,Houston,CA,20760,5814,,ATM,A-TXN_DUP001340,2024-06-14 00:00:00,C01221|M0470|27.6|2024-06-14 00:00:00,247.0,0,TXN_DUP001340,565,565
TXN_DUP001341,2024-07-10,C11176,287.93,Yes,M0665,Los Angeles,TX,87647,5732,,VISA,V-TXN_DUP001341,2024-07-10 00:00:00,C11176|M0665|287.93|2024-07-10 00:00:00,2102.0,0,TXN_DUP001341,2929,2929
TXN_DUP001342,2024-10-01,C03457,34.45,Yes,M0281,Los Angeles,CA,48940,5411,,CORE,C-TXN_DUP001342,2024-10-01 00:00:00,C03457|M0281|34.45|2024-10-01 00:00:00,668.0,1,TXN011796,714,714
TXN_DUP001343,2024-11-26,C03856,41.28,Yes,M0265,Dallas,TX,13841,5411,,CORE,C-TXN_DUP001343,2024-11-26 00:00:00,C03856|M0265|41.28|2024-11-26 00:00:00,736.0,1,TXN004610,2635,2635
TXN_DUP001344,2024-03-18,C06287,11.24,Yes,M0408,Chicago,TX,92880,4111,,VISA,V-TXN_DUP001344,2024-03-18 00:00:00,C06287|M0408|11.24|2024-03-18 00:00:00,1186.0,1,TXN015979,1945,1945
TXN_DUP001345,2024-04-24,C00756,97.43,Yes,M0156,Houston,GA,76763,5732,,VISA,V-TXN_DUP001345,2024-04-24 00:00:00,C00756|M0156|97.43|2024-04-24 00:00:00,159.0,0,TXN_DUP001345,316,316
TXN_DUP001346,2024-12-17,C07951,35.39,Yes,M0363,Houston,GA,51567,5999,,ATM,A-TXN_DUP001346,2024-12-17 00:00:00,C07951|M0363|35.39|2024-12-17 00:00:00,1496.0,1,TXN017653,1048,1048
TXN_DUP001347,2024-03-22,C06600,70.12,Yes,M0466,Atlanta,NY,29576,4111,,CORE,C-TXN_DUP001347,2024-03-22 00:00:00,C06600|M0466|70.12|2024-03-22 00:00:00,1253.0,1,TXN018202,119,119
TXN_DUP001348,2024-04-04,C09038,41.63,No,M0487,Dallas,CA,54514,5814,,ATM,A-TXN_DUP001348,2024-04-04 00:00:00,C09038|M0487|41.63|2024-04-04 00:00:00,1706.0,0,TXN_DUP001348,1510,1510
TXN_DUP001349,2024-12-23,C00970,92.2,No,M0687,New York,FL,80179,6011,,ATM,A-TXN_DUP001349,2024-12-23 00:00:00,C00970|M0687|92.2|2024-12-23 00:00:00,202.0,1,TXN011248,385,385
TXN_DUP001350,2024-12-09,C00420,23.19,Yes,M0368,Los Angeles,IL,95647,5999,,ATM,A-TXN_DUP001350,2024-12-09 00:00:00,C00420|M0368|23.19|2024-12-09 00:00:00,76.0,1,TXN018770,372,372
TXN_DUP001351,2024-03-20,C02953,126.48,No,M0193,Dallas,CA,96369,5814,,ATM,A-TXN_DUP001351,2024-03-20 00:00:00,C02953|M0193|126.48|2024-03-20 00:00:00,568.0,0,TXN_DUP001351,2711,2711
TXN_DUP001352,2024-06-02,C01981,25.79,Yes,M0595,Houston,TX,26302,6011,,ATM,A-TXN_DUP001352,2024-06-02 00:00:00,C01981|M0595|25.79|2024-06-02 00:00:00,396.0,1,TXN010051,1689,1689
TXN_DUP001353,2024-05-16,C07697,29.04,Yes,M0070,Dallas,TX,65649,5411,,CORE,C-TXN_DUP001353,2024-05-16 00:00:00,C07697|M0070|29.04|2024-05-16 00:00:00,1452.0,1,TXN016895,113,113
TXN_DUP001354,2024-09-12,C06825,327.0,Yes,M0691,Chicago,FL,73081,5814,,VISA,V-TXN_DUP001354,2024-09-12 00:00:00,C06825|M0691|327.0|2024-09-12 00:00:00,1292.0,1,TXN000392,8,8
TXN_DUP001355,2024-11-24,C03160,159.99,Yes,M0026,Chicago,TX,68040,5814,,VISA,V-TXN_DUP001355,2024-11-24 00:00:00,C03160|M0026|159.99|2024-11-24 00:00:00,607.0,1,TXN002329,1499,1499
TXN_DUP001356,2024-12-24,C05690,38.52,No,M0213,Phoenix,TX,78538,5732,,CORE,C-TXN_DUP001356,2024-12-24 00:00:00,C05690|M0213|38.52|2024-12-24 00:00:00,1055.0,1,TXN006785,1119,1119
TXN_DUP001357,2024-05-19,C06915,48.49,Yes,M0689,Los Angeles,CA,49858,5814,,VISA,V-TXN_DUP001357,2024-05-19 00:00:00,C06915|M0689|48.49|2024-05-19 00:00:00,1307.0,0,TXN_DUP001357,592,592
TXN_DUP001358,2024-01-22,C11165,193.55,Yes,M0028,Dallas,GA,91299,5732,,ATM,A-TXN_DUP001358,2024-01-22 00:00:00,C11165|M0028|193.55|2024-01-22 00:00:00,2097.0,1,TXN003099,67,67
TXN_DUP001359,2024-01-06,C07276,44.14,Yes,M0518,Dallas,IL,57914,5411,,ATM,A-TXN_DUP001359,2024-01-06 00:00:00,C07276|M0518|44.14|2024-01-06 00:00:00,1365.0,1,TXN001798,1760,1760
TXN_DUP001360,2024-12-02,C11815,49.54,Yes,M0494,Atlanta,IL,99764,5814,,ATM,A-TXN_DUP001360,2024-12-02 00:00:00,C11815|M0494|49.54|2024-12-02 00:00:00,2219.0,0,TXN_DUP001360,1538,1538
TXN_DUP001361,2024-08-25,C00357,221.6,Yes,M0664,Phoenix,CA,36295,6011,,VISA,V-TXN_DUP001361,2024-08-25 00:00:00,C00357|M0664|221.6|2024-08-25 00:00:00,68.0,0,TXN_DUP001361,406,406
TXN_DUP001362,2024-04-17,C01499,74.8,Yes,M0445,Phoenix,IL,88198,6011,,VISA,V-TXN_DUP001362,2024-04-17 00:00:00,C01499|M0445|74.8|2024-04-17 00:00:00,309.0,1,TXN015994,2527,2527
TXN_DUP001363,2024-11-05,C08201,45.89,Yes,M0576,Atlanta,TX,93499,6011,,ATM,A-TXN_DUP001363,2024-11-05 00:00:00,C08201|M0576|45.89|2024-11-05 00:00:00,1539.0,0,TXN_DUP001363,2943,2943
TXN_DUP001364,2024-02-05,C09659,89.19,No,M0314,Phoenix,CA,27532,5411,,CORE,C-TXN_DUP001364,2024-02-05 00:00:00,C09659|M0314|89.19|2024-02-05 00:00:00,1822.0,1,TXN006680,2652,2652
TXN_DUP001365,2024-08-12,C05673,36.64,No,M0509,Chicago,TX,50452,4111,,VISA,V-TXN_DUP001365,2024-08-12 00:00:00,C05673|M0509|36.64|2024-08-12 00:00:00,1051.0,1,TXN010452,1628,1628
TXN_DUP001366,2024-12-02,C03153,83.01,No,M0060,Los Angeles,FL,52905,5999,,CORE,C-TXN_DUP001366,2024-12-02 00:00:00,C03153|M0060|83.01|2024-12-02 00:00:00,604.0,1,TXN019173,913,913
TXN_DUP001367,2024-09-12,C08334,18.82,Yes,M0613,New York,GA,20814,5999,,VISA,V-TXN_DUP001367,2024-09-12 00:00:00,C08334|M0613|18.82|2024-09-12 00:00:00,1564.0,1,TXN015622,2885,2885
TXN_DUP001368,2024-04-03,C01374,144.16,Yes,M0049,Dallas,TX,26648,5814,,ATM,A-TXN_DUP001368,2024-04-03 00:00:00,C01374|M0049|144.16|2024-04-03 00:00:00,274.0,0,TXN_DUP001368,908,908
TXN_DUP001369,2024-12-16,C01138,67.4,Yes,M0055,Atlanta,FL,13276,4111,,CORE,C-TXN_DUP001369,2024-12-16 00:00:00,C01138|M0055|67.4|2024-12-16 00:00:00,232.0,1,TXN017076,2697,2697
TXN_DUP001370,2024-10-28,C09247,23.43,Yes,M0241,Dallas,NY,71564,4111,,VISA,V-TXN_DUP001370,2024-10-28 00:00:00,C09247|M0241|23.43|2024-10-28 00:00:00,1740.0,0,TXN_DUP001370,1633,1633
TXN_DUP001371,2024-02-10,C00915,130.24,Yes,M0539,Los Angeles,AZ,99512,5411,,CORE,C-TXN_DUP001371,2024-02-10 00:00:00,C00915|M0539|130.24|2024-02-10 00:00:00,189.0,1,TXN001626,222,222
TXN_DUP001372,2024-03-22,C09708,38.74,Yes,M0244,Chicago,FL,13156,5411,,ATM,A-TXN_DUP001372,2024-03-22 00:00:00,C09708|M0244|38.74|2024-03-22 00:00:00,1834.0,0,TXN_DUP001372,2052,2052
TXN_DUP001373,2024-12-20,C06577,89.38,No,M0387,New York,IL,69005,5814,,ATM,A-TXN_DUP001373,2024-12-20 00:00:00,C06577|M0387|89.38|2024-12-20 00:00:00,1247.0,0,TXN_DUP001373,457,457
TXN_DUP001374,2024-07-16,C05319,279.09,No,M0513,Chicago,AZ,74109,5732,,CORE,C-TXN_DUP001374,2024-07-16 00:00:00,C05319|M0513|279.09|2024-07-16 00:00:00,988.0,1,TXN008652,465,465
TXN_DUP001375,2024-08-04,C07718,115.23,Yes,M0392,Los Angeles,FL,97680,5814,,ATM,A-TXN_DUP001375,2024-08-04 00:00:00,C07718|M0392|115.23|2024-08-04 00:00:00,1456.0,0,TXN_DUP001375,1391,1391
TXN_DUP001376,2024-02-27,C05280,39.76,Yes,M0049,Dallas,TX,43262,5999,,CORE,C-TXN_DUP001376,2024-02-27 00:00:00,C05280|M0049|39.76|2024-02-27 00:00:00,985.0,1,TXN001527,1951,1951
TXN_DUP001377,2024-11-27,C04013,54.41,No,M0666,Phoenix,IL,78799,5411,,VISA,V-TXN_DUP001377,2024-11-27 00:00:00,C04013|M0666|54.41|2024-11-27 00:00:00,762.0,1,TXN008210,2665,2665
TXN_DUP001378,2024-06-25,C08873,201.35,Yes,M0316,Atlanta,IL,55159,5814,,ATM,A-TXN_DUP001378,2024-06-25 00:00:00,C08873|M0316|201.35|2024-06-25 00:00:00,1675.0,0,TXN_DUP001378,2353,2353
TXN_DUP001379,2024-12-24,C05834,73.19,No,M0236,Phoenix,AZ,33527,6011,,ATM,A-TXN_DUP001379,2024-12-24 00:00:00,C05834|M0236|73.19|2024-12-24 00:00:00,1093.0,0,TXN_DUP001379,429,429
TXN_DUP001380,2024-12-16,C11416,67.91,Yes,M0247,New York,TX,74650,4111,,ATM,A-TXN_DUP001380,2024-12-16 00:00:00,C11416|M0247|67.91|2024-12-16 00:00:00,2149.0,0,TXN_DUP001380,2328,2328
TXN_DUP001381,2024-03-12,C00590,15.74,Yes,M0050,Atlanta,IL,53805,5999,,VISA,V-TXN_DUP001381,2024-03-12 00:00:00,C00590|M0050|15.74|2024-03-12 00:00:00,122.0,1,TXN018966,1055,1055
TXN_DUP001382,2024-06-15,C05403,39.47,Yes,M0110,Chicago,CA,92059,5999,,CORE,C-TXN_DUP001382,2024-06-15 00:00:00,C05403|M0110|39.47|2024-06-15 00:00:00,1006.0,1,TXN004808,801,801
TXN_DUP001383,2024-12-20,C10281,328.4,Yes,M0179,Atlanta,GA,76515,5999,,CORE,C-TXN_DUP001383,2024-12-20 00:00:00,C10281|M0179|328.4|2024-12-20 00:00:00,1930.0,1,TXN003956,898,898
TXN_DUP001384,2024-10-15,C09980,17.87,No,M0555,Phoenix,GA,94140,5411,,VISA,V-TXN_DUP001384,2024-10-15 00:00:00,C09980|M0555|17.87|2024-10-15 00:00:00,1880.0,0,TXN_DUP001384,994,994
TXN_DUP001385,2024-10-10,C02127,13.78,Yes,M0590,Phoenix,FL,46045,5814,,CORE,C-TXN_DUP001385,2024-10-10 00:00:00,C02127|M0590|13.78|2024-10-10 00:00:00,415.0,1,TXN011812,628,628
TXN_DUP001386,2024-05-08,C05105,44.45,Yes,M0053,Houston,TX,30663,5732,,VISA,V-TXN_DUP001386,2024-05-08 00:00:00,C05105|M0053|44.45|2024-05-08 00:00:00,952.0,1,TXN010329,715,715
TXN_DUP001387,2024-03-02,C06488,26.4,No,M0655,Chicago,IL,69764,5732,,VISA,V-TXN_DUP001387,2024-03-02 00:00:00,C06488|M0655|26.4|2024-03-02 00:00:00,1226.0,1,TXN011817,1920,1920
TXN_DUP001388,2024-12-03,C08103,118.68,Yes,M0445,Chicago,FL,57868,5999,,VISA,V-TXN_DUP001388,2024-12-03 00:00:00,C08103|M0445|118.68|2024-12-03 00:00:00,1524.0,0,TXN_DUP001388,2566,2566
TXN_DUP001389,2024-12-10,C10901,217.63,Yes,M0530,New York,NY,14032,5999,,VISA,V-TXN_DUP001389,2024-12-10 00:00:00,C10901|M0530|217.63|2024-12-10 00:00:00,2039.0,1,TXN017746,143,143
TXN_DUP001390,2024-12-02,C04055,101.83,No,M0679,New York,NY,62005,5814,,VISA,V-TXN_DUP001390,2024-12-02 00:00:00,C04055|M0679|101.83|2024-12-02 00:00:00,771.0,1,TXN006901,2121,2121
TXN_DUP001391,2024-04-05,C11790,75.81,Yes,M0614,Los Angeles,FL,99716,4111,,ATM,A-TXN_DUP001391,2024-04-05 00:00:00,C11790|M0614|75.81|2024-04-05 00:00:00,2212.0,0,TXN_DUP001391,509,509
TXN_DUP001392,2024-09-25,C05584,42.33,Yes,M0545,Atlanta,FL,66906,4111,,ATM,A-TXN_DUP001392,2024-09-25 00:00:00,C05584|M0545|42.33|2024-09-25 00:00:00,1035.0,0,TXN_DUP001392,931,931
TXN_DUP001393,2024-12-12,C01881,25.8,No,M0695,New York,GA,21909,5814,,CORE,C-TXN_DUP001393,2024-12-12 00:00:00,C01881|M0695|25.8|2024-12-12 00:00:00,375.0,1,TXN012631,91,91
TXN_DUP001394,2024-12-08,C10897,33.3,No,M0390,Atlanta,CA,49377,4111,,VISA,V-TXN_DUP001394,2024-12-08 00:00:00,C10897|M0390|33.3|2024-12-08 00:00:00,2038.0,1,TXN000389,2374,2374
TXN_DUP001395,2024-04-28,C03297,59.58,Yes,M0543,New York,NY,33463,6011,,VISA,V-TXN_DUP001395,2024-04-28 00:00:00,C03297|M0543|59.58|2024-04-28 00:00:00,641.0,0,TXN_DUP001395,1707,1707
TXN_DUP001396,2024-12-02,C09581,46.06,Yes,M0489,Phoenix,GA,70148,5411,,ATM,A-TXN_DUP001396,2024-12-02 00:00:00,C09581|M0489|46.06|2024-12-02 00:00:00,1808.0,1,TXN005701,2291,2291
TXN_DUP001397,2024-12-14,C11117,186.89,Yes,M0060,Atlanta,NY,41408,5999,,VISA,V-TXN_DUP001397,2024-12-14 00:00:00,C11117|M0060|186.89|2024-12-14 00:00:00,2085.0,0,TXN_DUP001397,1927,1927
TXN_DUP001398,2024-03-25,C07295,23.86,Yes,M0355,Dallas,GA,21328,5411,,CORE,C-TXN_DUP001398,2024-03-25 00:00:00,C07295|M0355|23.86|2024-03-25 00:00:00,1370.0,1,TXN002653,850,850
TXN_DUP001399,2024-06-07,C09662,56.91,No,M0552,Phoenix,FL,75470,5814,,CORE,C-TXN_DUP001399,2024-06-07 00:00:00,C09662|M0552|56.91|2024-06-07 00:00:00,1827.0,1,TXN015357,1975,1975
TXN_DUP001400,2024-08-09,C00027,38.28,Yes,M0494,Houston,IL,62676,5999,,ATM,A-TXN_DUP001400,2024-08-09 00:00:00,C00027|M0494|38.28|2024-08-09 00:00:00,4.0,0,TXN_DUP001400,2747,2747
TXN_DUP001401,2024-03-05,C06678,22.19,Yes,M0566,Los Angeles,IL,88914,5814,,VISA,V-TXN_DUP001401,2024-03-05 00:00:00,C06678|M0566|22.19|2024-03-05 00:00:00,1266.0,0,TXN_DUP001401,450,450
TXN_DUP001402,2024-04-19,C08062,115.37,No,M0243,Chicago,TX,16003,5411,,VISA,V-TXN_DUP001402,2024-04-19 00:00:00,C08062|M0243|115.37|2024-04-19 00:00:00,1516.0,1,TXN012936,367,367
TXN_DUP001403,2024-03-24,C00190,53.71,No,M0494,New York,GA,20583,5999,,CORE,C-TXN_DUP001403,2024-03-24 00:00:00,C00190|M0494|53.71|2024-03-24 00:00:00,36.0,1,TXN001577,1418,1418
TXN_DUP001404,2024-02-27,C11512,195.53,Yes,M0604,Phoenix,CA,46960,5814,,ATM,A-TXN_DUP001404,2024-02-27 00:00:00,C11512|M0604|195.53|2024-02-27 00:00:00,2166.0,0,TXN_DUP001404,248,248
TXN_DUP001405,2024-10-26,C06151,50.7,Yes,M0417,Houston,FL,15611,5814,,VISA,V-TXN_DUP001405,2024-10-26 00:00:00,C06151|M0417|50.7|2024-10-26 00:00:00,1154.0,1,TXN001384,545,545
TXN_DUP001406,2024-04-17,C01348,253.8,Yes,M0533,Houston,GA,23019,5814,,CORE,C-TXN_DUP001406,2024-04-17 00:00:00,C01348|M0533|253.8|2024-04-17 00:00:00,267.0,1,TXN010172,1097,1097
TXN_DUP001407,2024-03-05,C01728,51.81,Yes,M0220,Phoenix,TX,66631,6011,,ATM,A-TXN_DUP001407,2024-03-05 00:00:00,C01728|M0220|51.81|2024-03-05 00:00:00,347.0,1,TXN011088,1338,1338
TXN_DUP001408,2024-03-12,C07304,116.79,Yes,M0002,Houston,IL,79431,6011,,ATM,A-TXN_DUP001408,2024-03-12 00:00:00,C07304|M0002|116.79|2024-03-12 00:00:00,1371.0,0,TXN_DUP001408,596,596
TXN_DUP001409,2024-04-03,C00319,74.03,Yes,M0352,Los Angeles,IL,87777,5732,,ATM,A-TXN_DUP001409,2024-04-03 00:00:00,C00319|M0352|74.03|2024-04-03 00:00:00,57.0,0,TXN_DUP001409,2583,2583
TXN_DUP001410,2024-12-06,C06361,347.76,Yes,M0094,Houston,NY,77954,5814,,VISA,V-TXN_DUP001410,2024-12-06 00:00:00,C06361|M0094|347.76|2024-12-06 00:00:00,1196.0,1,TXN015006,250,250
TXN_DUP001411,2024-11-07,C02433,44.27,No,M0267,Phoenix,AZ,80730,5814,,CORE,C-TXN_DUP001411,2024-11-07 00:00:00,C02433|M0267|44.27|2024-11-07 00:00:00,475.0,1,TXN008825,2053,2053
TXN_DUP001412,2024-08-08,C11453,11.12,Yes,M0034,Los Angeles,FL,36625,5814,,CORE,C-TXN_DUP001412,2024-08-08 00:00:00,C11453|M0034|11.12|2024-08-08 00:00:00,2157.0,1,TXN016883,534,534
TXN_DUP001413,2024-07-12,C07099,110.21,No,M0372,Phoenix,CA,87059,5732,,CORE,C-TXN_DUP001413,2024-07-12 00:00:00,C07099|M0372|110.21|2024-07-12 00:00:00,1336.0,1,TXN009511,2473,2473
TXN_DUP001414,2024-12-17,C09692,94.99,Yes,M0345,New York,IL,19044,5411,,VISA,V-TXN_DUP001414,2024-12-17 00:00:00,C09692|M0345|94.99|2024-12-17 00:00:00,1830.0,0,TXN_DUP001414,490,490
TXN_DUP001415,2024-02-24,C08791,29.58,Yes,M0414,Chicago,GA,69215,5814,,ATM,A-TXN_DUP001415,2024-02-24 00:00:00,C08791|M0414|29.58|2024-02-24 00:00:00,1653.0,1,TXN002659,321,321
TXN_DUP001416,2024-10-08,C01780,44.15,No,M0230,New York,GA,80190,5999,,ATM,A-TXN_DUP001416,2024-10-08 00:00:00,C01780|M0230|44.15|2024-10-08 00:00:00,356.0,1,TXN012128,2154,2154
TXN_DUP001417,2024-03-24,C07732,78.7,No,M0640,New York,FL,11902,5814,,ATM,A-TXN_DUP001417,2024-03-24 00:00:00,C07732|M0640|78.7|2024-03-24 00:00:00,1457.0,1,TXN019770,1199,1199
TXN_DUP001418,2024-03-27,C03442,300.75,Yes,M0435,Chicago,NY,51715,6011,,VISA,V-TXN_DUP001418,2024-03-27 00:00:00,C03442|M0435|300.75|2024-03-27 00:00:00,665.0,1,TXN010094,1655,1655
TXN_DUP001419,2024-12-13,C04586,101.81,Yes,M0226,Chicago,TX,91547,6011,,VISA,V-TXN_DUP001419,2024-12-13 00:00:00,C04586|M0226|101.81|2024-12-13 00:00:00,858.0,0,TXN_DUP001419,2116,2116
TXN_DUP001420,2024-07-19,C08833,80.19,No,M0640,Houston,CA,90895,5999,,ATM,A-TXN_DUP001420,2024-07-19 00:00:00,C08833|M0640|80.19|2024-07-19 00:00:00,1663.0,0,TXN_DUP001420,1289,1289
TXN_DUP001421,2024-12-18,C11448,115.92,Yes,M0420,New York,CA,91113,5814,,VISA,V-TXN_DUP001421,2024-12-18 00:00:00,C11448|M0420|115.92|2024-12-18 00:00:00,2155.0,0,TXN_DUP001421,2374,2374
TXN_DUP001422,2024-12-20,C05139,36.93,No,M0475,Atlanta,FL,42948,5814,,CORE,C-TXN_DUP001422,2024-12-20 00:00:00,C05139|M0475|36.93|2024-12-20 00:00:00,958.0,1,TXN019820,401,401
TXN_DUP001423,2024-12-04,C05686,71.09,Yes,M0057,Los Angeles,TX,47944,6011,,ATM,A-TXN_DUP001423,2024-12-04 00:00:00,C05686|M0057|71.09|2024-12-04 00:00:00,1054.0,1,TXN018800,1420,1420
TXN_DUP001424,2024-12-21,C01387,65.7,No,M0511,Dallas,NY,70721,5411,,VISA,V-TXN_DUP001424,2024-12-21 00:00:00,C01387|M0511|65.7|2024-12-21 00:00:00,278.0,0,TXN_DUP001424,1191,1191
TXN_DUP001425,2024-09-08,C02141,30.72,Yes,M0603,Chicago,AZ,97021,4111,,ATM,A-TXN_DUP001425,2024-09-08 00:00:00,C02141|M0603|30.72|2024-09-08 00:00:00,420.0,0,TXN_DUP001425,339,339
TXN_DUP001426,2024-07-25,C05840,24.45,Yes,M0593,Chicago,GA,14255,6011,,CORE,C-TXN_DUP001426,2024-07-25 00:00:00,C05840|M0593|24.45|2024-07-25 00:00:00,1094.0,1,TXN003236,1280,1280
TXN_DUP001427,2024-12-15,C07880,10.73,Yes,M0300,New York,FL,66963,5999,,CORE,C-TXN_DUP001427,2024-12-15 00:00:00,C07880|M0300|10.73|2024-12-15 00:00:00,1484.0,1,TXN017676,1564,1564
TXN_DUP001428,2024-12-04,C00811,76.12,Yes,M0668,New York,IL,69111,5814,,VISA,V-TXN_DUP001428,2024-12-04 00:00:00,C00811|M0668|76.12|2024-12-04 00:00:00,171.0,1,TXN014317,105,105
TXN_DUP001429,2024-12-03,C11757,42.58,No,M0694,Atlanta,IL,68471,5999,,ATM,A-TXN_DUP001429,2024-12-03 00:00:00,C11757|M0694|42.58|2024-12-03 00:00:00,2207.0,1,TXN016429,167,167
TXN_DUP001430,2024-06-16,C08540,17.65,Yes,M0454,Los Angeles,IL,62145,5411,,ATM,A-TXN_DUP001430,2024-06-16 00:00:00,C08540|M0454|17.65|2024-06-16 00:00:00,1599.0,1,TXN011615,922,922
TXN_DUP001431,2024-07-21,C02649,30.93,Yes,M0482,Houston,FL,91017,5814,,CORE,C-TXN_DUP001431,2024-07-21 00:00:00,C02649|M0482|30.93|2024-07-21 00:00:00,517.0,1,TXN004620,1519,1519
TXN_DUP001432,2024-06-21,C02051,99.16,Yes,M0115,Atlanta,IL,41291,6011,,VISA,V-TXN_DUP001432,2024-06-21 00:00:00,C02051|M0115|99.16|2024-06-21 00:00:00,405.0,1,TXN006139,473,473
TXN_DUP001433,2024-09-10,C03623,260.45,Yes,M0522,Phoenix,CA,81746,5814,,ATM,A-TXN_DUP001433,2024-09-10 00:00:00,C03623|M0522|260.45|2024-09-10 00:00:00,696.0,0,TXN_DUP001433,330,330
TXN_DUP001434,2024-04-06,C04381,54.5,No,M0374,Chicago,FL,79724,5814,,CORE,C-TXN_DUP001434,2024-04-06 00:00:00,C04381|M0374|54.5|2024-04-06 00:00:00,823.0,1,TXN011203,427,427
