dispute_id,transaction_id,feedback,dispute_raised,dispute_resolved,status,resolution_days,reason_code_std,reason_category,status_std,unified_txn_id
DISP01887,TXN002667,Unauthorized,2024-12-24,2025-01-07,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN002667
DISP01888,TXN002064,Merchant Error,2024-03-16,2024-04-11,Resolved,26,OTHER,Other,CLOSED,TXN002064
DISP01889,TXN012876,Duplicate Charge,2024-07-20,2024-08-22,Resolved,33,DUPLICATE_CHARGE,Billing,CLOSED,TXN012876
DISP01890,TXN005415,Unauthorized,2024-12-19,2025-01-02,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN005415
DISP01891,TXN005330,Merchant Error,2024-09-11,2024-10-09,Resolved,28,OTHER,Other,CLOSED,TXN005330
DISP01892,TXN003980,Unauthorized,2024-04-18,2024-05-07,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003980
DISP01893,TXN003789,Merchant Error,2024-01-23,2024-02-18,Resolved,26,OTHER,Other,CLOSED,TXN003789
DISP01894,TXN010865,Unauthorized,2024-12-20,2025-01-07,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN010865
DISP01895,TXN012531,Unauthorized,2024-12-20,2024-12-31,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN012531
DISP01896,TXN015751,Unauthorized,2024-12-16,2025-01-05,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015751
DISP01897,TXN012405,Unauthorized,2024-03-06,2024-03-16,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN012405
DISP01898,TXN003102,Merchant Error,2024-02-23,2024-03-24,Resolved,30,OTHER,Other,CLOSED,TXN003102
DISP01899,TXN017021,Duplicate Charge,2024-08-27,2024-10-02,Resolved,36,DUPLICATE_CHARGE,Billing,CLOSED,TXN017021
DISP01900,TXN011357,Merchant Error,2024-09-20,2024-10-14,Resolved,24,OTHER,Other,CLOSED,TXN011357
DISP01901,TXN007181,Merchant Error,2024-12-11,2025-01-04,Resolved,24,OTHER,Other,CLOSED,TXN007181
DISP01902,TXN015184,Unauthorized,2024-06-17,2024-07-05,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015184
DISP01903,TXN005036,Merchant Error,2024-05-27,2024-06-17,Resolved,21,OTHER,Other,CLOSED,TXN005036
DISP01904,TXN006163,Merchant Error,2024-07-09,2024-08-04,Resolved,26,OTHER,Other,CLOSED,TXN006163
DISP01905,TXN019434,Merchant Error,2024-12-14,2025-01-11,Resolved,28,OTHER,Other,CLOSED,TXN019434
DISP01906,TXN012267,Merchant Error,2024-09-22,2024-10-18,Resolved,26,OTHER,Other,CLOSED,TXN012267
DISP01907,TXN005122,Merchant Error,2024-12-27,2025-01-22,Resolved,26,OTHER,Other,CLOSED,TXN005122
DISP01908,TXN016834,Unauthorized,2024-11-02,2024-11-15,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN016834
DISP01909,TXN017414,Duplicate Charge,2024-07-18,2024-08-19,Resolved,32,DUPLICATE_CHARGE,Billing,CLOSED,TXN017414
DISP01910,TXN009913,Merchant Error,2024-03-09,2024-04-02,Resolved,24,OTHER,Other,CLOSED,TXN009913
DISP01911,TXN019236,Merchant Error,2024-01-06,2024-02-03,Resolved,28,OTHER,Other,CLOSED,TXN019236
DISP01912,TXN016902,Merchant Error,2024-03-01,2024-03-26,Resolved,25,OTHER,Other,CLOSED,TXN016902
DISP01913,TXN018602,Merchant Error,2024-12-05,2024-12-29,Resolved,24,OTHER,Other,CLOSED,TXN018602
DISP01914,TXN017321,Merchant Error,2024-07-06,2024-07-31,Resolved,25,OTHER,Other,CLOSED,TXN017321
DISP01915,TXN013587,Unauthorized,2024-03-14,2024-04-02,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN013587
DISP01916,TXN015542,Duplicate Charge,2024-12-10,2025-01-16,Resolved,37,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000166
DISP01917,TXN006417,Unauthorized,2024-12-13,2025-01-02,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN006417
DISP01918,TXN012215,Merchant Error,2024-10-18,2024-11-08,Resolved,21,OTHER,Other,CLOSED,TXN012215
DISP01919,TXN018725,Merchant Error,2024-05-24,2024-06-18,Resolved,25,OTHER,Other,CLOSED,TXN018725
DISP01920,TXN003682,Unauthorized,2024-12-05,2024-12-22,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003682
DISP01921,TXN015511,Merchant Error,2024-07-01,2024-07-23,Resolved,22,OTHER,Other,CLOSED,TXN015511
DISP01922,TXN010803,Unauthorized,2024-12-21,2025-01-09,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN010803
DISP01923,TXN001340,Unauthorized,2024-12-18,2024-12-31,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN001340
DISP01924,TXN005588,Merchant Error,2024-02-25,2024-03-22,Resolved,26,OTHER,Other,CLOSED,TXN005588
DISP01925,TXN017450,Merchant Error,2024-11-27,2024-12-23,Resolved,26,OTHER,Other,CLOSED,TXN017450
DISP01926,TXN010256,Merchant Error,2024-04-06,2024-04-29,Resolved,23,OTHER,Other,CLOSED,TXN010256
DISP01927,TXN015876,Unauthorized,2024-12-05,2024-12-18,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015876
DISP01928,TXN007992,Unauthorized,2024-03-28,2024-04-17,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN007992
DISP01929,TXN012624,Duplicate Charge,2024-12-12,2025-01-12,Resolved,31,DUPLICATE_CHARGE,Billing,CLOSED,TXN012624
DISP01930,TXN_DUP000476,Duplicate Charge,2024-04-25,2024-05-27,Resolved,32,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000476
DISP01931,TXN007119,Merchant Error,2024-02-09,2024-03-02,Resolved,22,OTHER,Other,CLOSED,TXN007119
DISP01932,TXN002767,Merchant Error,2024-05-08,2024-05-30,Resolved,22,OTHER,Other,CLOSED,TXN002767
DISP01933,TXN005999,Duplicate Charge,2024-11-25,2025-01-07,Resolved,43,DUPLICATE_CHARGE,Billing,CLOSED,TXN005999
DISP01934,TXN009814,Merchant Error,2024-06-16,2024-07-10,Resolved,24,OTHER,Other,CLOSED,TXN009814
DISP01935,TXN014144,Merchant Error,2024-05-08,2024-06-05,Resolved,28,OTHER,Other,CLOSED,TXN014144
DISP01936,TXN003429,Merchant Error,2024-12-15,2025-01-13,Resolved,29,OTHER,Other,CLOSED,TXN003429
DISP01937,TXN003313,Merchant Error,2024-04-10,2024-05-10,Resolved,30,OTHER,Other,CLOSED,TXN003313
DISP01938,TXN_DUP000290,Duplicate Charge,2024-05-18,2024-06-25,Resolved,38,DUPLICATE_CHARGE,Billing,CLOSED,TXN010798
DISP01939,TXN019423,Duplicate Charge,2024-12-14,2025-01-23,Resolved,40,DUPLICATE_CHARGE,Billing,CLOSED,TXN019423
DISP01940,TXN017146,Duplicate Charge,2024-05-16,2024-06-19,Resolved,34,DUPLICATE_CHARGE,Billing,CLOSED,TXN017146
DISP01941,TXN001580,Unauthorized,2024-03-19,2024-03-30,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN001580
DISP01942,TXN_DUP000652,Duplicate Charge,2024-01-17,2024-02-27,Resolved,41,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000652
DISP01943,TXN007866,Merchant Error,2024-02-13,2024-03-05,Resolved,21,OTHER,Other,CLOSED,TXN007866
DISP01944,TXN016187,Merchant Error,2024-02-05,2024-03-04,Resolved,28,OTHER,Other,CLOSED,TXN016187
DISP01945,TXN001603,Unauthorized,2024-03-02,2024-03-19,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN001603
DISP01946,TXN003569,Merchant Error,2024-09-09,2024-10-03,Resolved,24,OTHER,Other,CLOSED,TXN003569
DISP01947,TXN010734,Merchant Error,2024-06-03,2024-07-03,Resolved,30,OTHER,Other,CLOSED,TXN010734
DISP01948,TXN014558,Duplicate Charge,2024-03-11,2024-04-11,Resolved,31,DUPLICATE_CHARGE,Billing,CLOSED,TXN014558
DISP01949,TXN015708,Unauthorized,2024-03-22,2024-04-08,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015708
DISP01950,TXN015462,Merchant Error,2024-06-06,2024-07-02,Resolved,26,OTHER,Other,CLOSED,TXN015462
DISP01951,TXN001525,Merchant Error,2024-03-28,2024-04-19,Resolved,22,OTHER,Other,CLOSED,TXN001525
DISP01952,TXN019888,Unauthorized,2024-08-05,2024-08-18,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019888
DISP01953,TXN008225,Merchant Error,2024-03-10,2024-04-07,Resolved,28,OTHER,Other,CLOSED,TXN008225
DISP01954,TXN008471,Merchant Error,2024-09-12,2024-10-04,Resolved,22,OTHER,Other,CLOSED,TXN008471
DISP01955,TXN012906,Unauthorized,2024-06-25,2024-07-11,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN012906
DISP01956,TXN004183,Merchant Error,2024-04-18,2024-05-08,Resolved,20,OTHER,Other,CLOSED,TXN004183
DISP01957,TXN012488,Merchant Error,2024-12-21,2025-01-15,Resolved,25,OTHER,Other,CLOSED,TXN012488
DISP01958,TXN002365,Unauthorized,2024-12-12,2024-12-31,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN002365
DISP01959,TXN016531,Unauthorized,2024-12-14,2025-01-03,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN016531
DISP01960,TXN016003,Merchant Error,2024-09-22,2024-10-20,Resolved,28,OTHER,Other,CLOSED,TXN016003
DISP01961,TXN011451,Merchant Error,2024-12-22,2025-01-15,Resolved,24,OTHER,Other,CLOSED,TXN011451
DISP01962,TXN000104,Merchant Error,2024-09-27,2024-10-17,Resolved,20,OTHER,Other,CLOSED,TXN000104
DISP01963,TXN011690,Merchant Error,2024-08-13,2024-09-05,Resolved,23,OTHER,Other,CLOSED,TXN011690
DISP01964,TXN_DUP001176,Duplicate Charge,2024-11-03,2024-12-04,Resolved,31,DUPLICATE_CHARGE,Billing,CLOSED,TXN016650
DISP01965,TXN011463,Unauthorized,2024-03-16,2024-04-04,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN011463
DISP01966,TXN014570,Merchant Error,2024-12-22,2025-01-12,Resolved,21,OTHER,Other,CLOSED,TXN014570
DISP01967,TXN003057,Unauthorized,2024-12-10,2024-12-30,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003057
DISP01968,TXN006832,Merchant Error,2024-12-17,2025-01-08,Resolved,22,OTHER,Other,CLOSED,TXN006832
DISP01969,TXN001794,Merchant Error,2024-12-08,2025-01-03,Resolved,26,OTHER,Other,CLOSED,TXN001794
DISP01970,TXN008700,Unauthorized,2024-01-23,2024-02-10,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN008700
DISP01971,TXN002932,Merchant Error,2024-05-27,2024-06-22,Resolved,26,OTHER,Other,CLOSED,TXN002932
DISP01972,TXN019139,Unauthorized,2024-07-06,2024-07-18,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019139
DISP01973,TXN017058,Unauthorized,2024-03-16,2024-04-04,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN017058
DISP01974,TXN008872,Merchant Error,2024-11-19,2024-12-15,Resolved,26,OTHER,Other,CLOSED,TXN008872
DISP01975,TXN007485,Merchant Error,2024-04-20,2024-05-11,Resolved,21,OTHER,Other,CLOSED,TXN007485
DISP01976,TXN003770,Merchant Error,2024-12-04,2024-12-28,Resolved,24,OTHER,Other,CLOSED,TXN003770
DISP01977,TXN006303,Unauthorized,2024-06-27,2024-07-16,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN006303
DISP01978,TXN_DUP001069,Duplicate Charge,2024-07-09,2024-08-22,Resolved,44,DUPLICATE_CHARGE,Billing,CLOSED,TXN001508
DISP01979,TXN006582,Merchant Error,2024-11-06,2024-11-29,Resolved,23,OTHER,Other,CLOSED,TXN006582
DISP01980,TXN008583,Merchant Error,2024-12-27,2025-01-17,Resolved,21,OTHER,Other,CLOSED,TXN008583
DISP01981,TXN012539,Merchant Error,2024-07-14,2024-08-12,Resolved,29,OTHER,Other,CLOSED,TXN012539
DISP01982,TXN012098,Unauthorized,2024-09-23,2024-10-08,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN012098
DISP01983,TXN018392,Merchant Error,2024-12-16,2025-01-13,Resolved,28,OTHER,Other,CLOSED,TXN018392
DISP01984,TXN003241,Merchant Error,2024-04-02,2024-04-30,Resolved,28,OTHER,Other,CLOSED,TXN003241
DISP01985,TXN019510,Merchant Error,2024-06-02,2024-06-26,Resolved,24,OTHER,Other,CLOSED,TXN019510
DISP01986,TXN018213,Unauthorized,2024-11-26,2024-12-15,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN018213
DISP01987,TXN019747,Unauthorized,2024-03-13,2024-04-01,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019747
DISP01988,TXN011317,Merchant Error,2024-01-11,2024-02-02,Resolved,22,OTHER,Other,CLOSED,TXN011317
DISP01989,TXN003512,Merchant Error,2024-08-12,2024-09-03,Resolved,22,OTHER,Other,CLOSED,TXN003512
DISP01990,TXN013072,Merchant Error,2024-10-16,2024-11-10,Resolved,25,OTHER,Other,CLOSED,TXN013072
DISP01991,TXN018001,Merchant Error,2024-12-13,2025-01-10,Resolved,28,OTHER,Other,CLOSED,TXN018001
DISP01992,TXN008320,Merchant Error,2024-11-14,2024-12-14,Resolved,30,OTHER,Other,CLOSED,TXN008320
DISP01993,TXN011496,Merchant Error,2024-12-08,2024-12-30,Resolved,22,OTHER,Other,CLOSED,TXN011496
DISP01994,TXN002430,Duplicate Charge,2024-05-14,2024-06-13,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN002430
DISP01995,TXN010738,Merchant Error,2024-12-06,2024-12-27,Resolved,21,OTHER,Other,CLOSED,TXN010738
DISP01996,TXN007833,Merchant Error,2024-12-28,2025-01-25,Resolved,28,OTHER,Other,CLOSED,TXN007833
DISP01997,TXN_DUP000034,Duplicate Charge,2024-10-16,2024-11-17,Resolved,32,DUPLICATE_CHARGE,Billing,CLOSED,TXN003042
DISP01998,TXN008371,Merchant Error,2024-08-18,2024-09-07,Resolved,20,OTHER,Other,CLOSED,TXN008371
DISP01999,TXN015204,Merchant Error,2024-12-19,2025-01-08,Resolved,20,OTHER,Other,CLOSED,DUP-TXN015204-1
DISP02000,TXN001767,Duplicate Charge,2024-10-19,2024-11-19,Resolved,31,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001279
DISP02001,TXN009593,Unauthorized,2024-12-17,2024-12-28,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN009593
DISP02002,TXN012397,Merchant Error,2024-03-10,2024-04-08,Resolved,29,OTHER,Other,CLOSED,TXN012397
DISP02003,TXN008244,Unauthorized,2024-03-20,2024-04-03,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN008244
DISP02004,TXN004251,Unauthorized,2024-02-20,2024-03-01,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN004251
DISP02005,TXN_DUP000529,Duplicate Charge,2024-05-27,2024-07-03,Resolved,37,DUPLICATE_CHARGE,Billing,CLOSED,TXN007434
DISP02006,TXN_DUP000279,Duplicate Charge,2024-07-24,2024-08-23,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000279
DISP02007,TXN002520,Unauthorized,2024-03-14,2024-03-26,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN002520
DISP02008,TXN010615,Merchant Error,2024-10-24,2024-11-23,Resolved,30,OTHER,Other,CLOSED,TXN010615
DISP02009,TXN008174,Merchant Error,2024-08-02,2024-08-23,Resolved,21,OTHER,Other,CLOSED,TXN008174
DISP02010,TXN016616,Unauthorized,2024-08-04,2024-08-21,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN016616
DISP02011,TXN004436,Merchant Error,2024-03-01,2024-03-30,Resolved,29,OTHER,Other,CLOSED,TXN004436
DISP02012,TXN006550,Merchant Error,2024-12-17,2025-01-10,Resolved,24,OTHER,Other,CLOSED,TXN006550
DISP02013,TXN012723,Unauthorized,2024-11-13,2024-12-02,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN012723
DISP02014,TXN007635,Merchant Error,2024-06-21,2024-07-11,Resolved,20,OTHER,Other,CLOSED,TXN007635
DISP02015,TXN_DUP001340,Duplicate Charge,2024-06-14,2024-07-23,Resolved,39,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001340
DISP02016,TXN010847,Merchant Error,2024-09-26,2024-10-21,Resolved,25,OTHER,Other,CLOSED,TXN010847
DISP02017,TXN008173,Merchant Error,2024-04-04,2024-04-29,Resolved,25,OTHER,Other,CLOSED,TXN008173
DISP02018,TXN015433,Unauthorized,2024-01-28,2024-02-12,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015433
DISP02019,TXN011063,Merchant Error,2024-02-08,2024-03-02,Resolved,23,OTHER,Other,CLOSED,TXN011063
DISP02020,TXN000132,Merchant Error,2024-12-08,2024-12-28,Resolved,20,OTHER,Other,CLOSED,TXN000132
DISP02021,TXN000051,Unauthorized,2024-11-10,2024-11-23,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN000051
DISP02022,TXN018714,Unauthorized,2024-10-02,2024-10-13,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN018714
DISP02023,TXN_DUP001595,Duplicate Charge,2024-11-19,2025-01-01,Resolved,43,DUPLICATE_CHARGE,Billing,CLOSED,TXN011165
DISP02024,TXN001661,Merchant Error,2024-03-03,2024-03-24,Resolved,21,OTHER,Other,CLOSED,TXN001661
DISP02025,TXN002384,Merchant Error,2024-03-11,2024-04-06,Resolved,26,OTHER,Other,CLOSED,TXN002384
DISP02026,TXN019977,Merchant Error,2024-12-23,2025-01-14,Resolved,22,OTHER,Other,CLOSED,TXN019977
DISP02027,TXN014362,Unauthorized,2024-03-18,2024-04-05,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN014362
DISP02028,TXN015332,Merchant Error,2024-12-13,2025-01-02,Resolved,20,OTHER,Other,CLOSED,TXN015332
DISP02029,TXN_DUP000643,Duplicate Charge,2024-10-15,2024-11-14,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN002015
DISP02030,TXN007043,Merchant Error,2024-12-05,2025-01-04,Resolved,30,OTHER,Other,CLOSED,TXN007043
DISP02031,TXN_DUP001814,Duplicate Charge,2024-11-22,2024-12-28,Resolved,36,DUPLICATE_CHARGE,Billing,CLOSED,TXN013165
DISP02032,TXN008386,Unauthorized,2024-03-08,2024-03-23,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN008386
DISP02033,TXN002483,Merchant Error,2024-03-06,2024-04-04,Resolved,29,OTHER,Other,CLOSED,TXN002483
DISP02034,TXN001142,Duplicate Charge,2024-08-20,2024-09-26,Resolved,37,DUPLICATE_CHARGE,Billing,CLOSED,TXN001142
DISP02035,TXN013363,Merchant Error,2024-08-20,2024-09-18,Resolved,29,OTHER,Other,CLOSED,TXN013363
DISP02036,TXN012771,Merchant Error,2024-02-09,2024-03-10,Resolved,30,OTHER,Other,CLOSED,TXN012771
DISP02037,TXN018741,Merchant Error,2024-12-21,2025-01-14,Resolved,24,OTHER,Other,CLOSED,TXN018741
DISP02038,TXN018473,Duplicate Charge,2024-12-07,2025-01-17,Resolved,41,DUPLICATE_CHARGE,Billing,CLOSED,TXN018473
DISP02039,TXN007832,Unauthorized,2024-12-08,2024-12-26,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN007832
DISP02040,TXN004071,Unauthorized,2024-05-08,2024-05-22,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN004071
DISP02041,TXN_DUP000910,Duplicate Charge,2024-12-14,2025-01-26,Resolved,43,DUPLICATE_CHARGE,Billing,CLOSED,TXN019423
DISP02042,TXN014580,Merchant Error,2024-03-23,2024-04-22,Resolved,30,OTHER,Other,CLOSED,TXN014580
DISP02043,TXN018578,Merchant Error,2024-12-05,2025-01-04,Resolved,30,OTHER,Other,CLOSED,TXN018578
DISP02044,TXN012792,Merchant Error,2024-08-06,2024-08-28,Resolved,22,OTHER,Other,CLOSED,TXN012792
DISP02045,TXN002264,Merchant Error,2024-03-20,2024-04-17,Resolved,28,OTHER,Other,CLOSED,TXN002264
DISP02046,TXN000143,Merchant Error,2024-11-21,2024-12-15,Resolved,24,OTHER,Other,CLOSED,TXN000143
DISP02047,TXN003725,Merchant Error,2024-12-17,2025-01-08,Resolved,22,OTHER,Other,CLOSED,TXN003725
DISP02048,TXN_DUP000132,Duplicate Charge,2024-05-19,2024-06-23,Resolved,35,DUPLICATE_CHARGE,Billing,CLOSED,TXN009491
DISP02049,TXN000866,Merchant Error,2024-08-05,2024-08-27,Resolved,22,OTHER,Other,CLOSED,TXN000866
DISP02050,TXN004992,Merchant Error,2024-07-13,2024-08-04,Resolved,22,OTHER,Other,CLOSED,TXN004992
DISP02051,TXN014481,Merchant Error,2024-12-25,2025-01-18,Resolved,24,OTHER,Other,CLOSED,TXN014481
DISP02052,TXN008439,Unauthorized,2024-04-25,2024-05-09,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN008439
DISP02053,TXN010625,Merchant Error,2024-12-23,2025-01-20,Resolved,28,OTHER,Other,CLOSED,TXN010625
DISP02054,TXN018277,Merchant Error,2024-12-07,2025-01-01,Resolved,25,OTHER,Other,CLOSED,TXN018277
DISP02055,TXN018421,Merchant Error,2024-12-25,2025-01-24,Resolved,30,OTHER,Other,CLOSED,TXN018421
DISP02056,TXN018411,Merchant Error,2024-06-05,2024-07-02,Resolved,27,OTHER,Other,CLOSED,TXN018411
DISP02057,TXN003310,Merchant Error,2024-01-02,2024-02-01,Resolved,30,OTHER,Other,CLOSED,TXN003310
DISP02058,TXN010433,Duplicate Charge,2024-12-08,2025-01-12,Resolved,35,DUPLICATE_CHARGE,Billing,CLOSED,TXN010433
DISP02059,TXN011442,Unauthorized,2024-03-01,2024-03-12,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN011442
DISP02060,TXN000674,Merchant Error,2024-08-15,2024-09-07,Resolved,23,OTHER,Other,CLOSED,TXN000674
DISP02061,TXN012400,Merchant Error,2024-01-02,2024-01-22,Resolved,20,OTHER,Other,CLOSED,TXN012400
DISP02062,TXN009651,Merchant Error,2024-12-17,2025-01-12,Resolved,26,OTHER,Other,CLOSED,TXN009651
DISP02063,TXN010505,Merchant Error,2024-06-24,2024-07-16,Resolved,22,OTHER,Other,CLOSED,TXN010505
DISP02064,TXN006386,Duplicate Charge,2024-07-12,2024-08-22,Resolved,41,DUPLICATE_CHARGE,Billing,CLOSED,TXN006386
DISP02065,TXN000911,Unauthorized,2024-03-21,2024-04-01,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN000911
DISP02066,TXN017622,Merchant Error,2024-03-26,2024-04-17,Resolved,22,OTHER,Other,CLOSED,TXN017622
DISP02067,TXN019466,Merchant Error,2024-12-24,2025-01-23,Resolved,30,OTHER,Other,CLOSED,TXN019466
DISP02068,TXN019727,Duplicate Charge,2024-12-18,2025-01-31,Resolved,44,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001421
DISP02069,TXN008166,Unauthorized,2024-07-16,2024-08-05,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN008166
DISP02070,TXN003875,Merchant Error,2024-03-20,2024-04-12,Resolved,23,OTHER,Other,CLOSED,TXN003875
DISP02071,TXN005372,Merchant Error,2024-12-05,2024-12-30,Resolved,25,OTHER,Other,CLOSED,TXN005372
DISP02072,TXN017679,Unauthorized,2024-04-19,2024-05-01,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN017679
DISP02073,TXN008501,Duplicate Charge,2024-02-23,2024-04-03,Resolved,40,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001645
DISP02074,TXN003193,Merchant Error,2024-12-19,2025-01-17,Resolved,29,OTHER,Other,CLOSED,TXN003193
DISP02075,TXN_DUP000898,Duplicate Charge,2024-08-16,2024-09-25,Resolved,40,DUPLICATE_CHARGE,Billing,CLOSED,TXN007187
DISP02076,TXN008445,Merchant Error,2024-10-27,2024-11-20,Resolved,24,OTHER,Other,CLOSED,TXN008445
DISP02077,TXN003009,Merchant Error,2024-12-12,2025-01-01,Resolved,20,OTHER,Other,CLOSED,TXN003009
DISP02078,TXN004195,Unauthorized,2024-12-09,2024-12-24,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN004195
DISP02079,TXN004169,Merchant Error,2024-08-03,2024-08-26,Resolved,23,OTHER,Other,CLOSED,TXN004169
DISP02080,TXN011053,Merchant Error,2024-12-17,2025-01-15,Resolved,29,OTHER,Other,CLOSED,TXN011053
DISP02081,TXN009087,Duplicate Charge,2024-12-27,2025-02-05,Resolved,40,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000041
DISP02082,TXN011730,Unauthorized,2024-12-21,2025-01-09,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN011730
DISP02083,TXN015804,Merchant Error,2024-03-25,2024-04-17,Resolved,23,OTHER,Other,CLOSED,TXN015804
DISP02084,TXN015730,Duplicate Charge,2024-03-28,2024-05-01,Resolved,34,DUPLICATE_CHARGE,Billing,CLOSED,TXN015730
DISP02085,TXN001102,Unauthorized,2024-05-02,2024-05-22,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN001102
DISP02086,TXN005108,Unauthorized,2024-02-03,2024-02-17,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN005108
DISP02087,TXN015379,Unauthorized,2024-07-21,2024-08-02,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015379
DISP02088,TXN013579,Merchant Error,2024-11-28,2024-12-20,Resolved,22,OTHER,Other,CLOSED,TXN013579
DISP02089,TXN018018,Merchant Error,2024-07-06,2024-08-04,Resolved,29,OTHER,Other,CLOSED,TXN018018
DISP02090,TXN_DUP000060,Duplicate Charge,2024-05-10,2024-06-23,Resolved,44,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000060
DISP02091,TXN017559,Merchant Error,2024-12-07,2024-12-28,Resolved,21,OTHER,Other,CLOSED,TXN017559
DISP02092,TXN016154,Merchant Error,2024-12-11,2025-01-09,Resolved,29,OTHER,Other,CLOSED,TXN016154
DISP02093,TXN_DUP000284,Duplicate Charge,2024-08-16,2024-09-15,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000284
DISP02094,TXN014534,Merchant Error,2024-02-24,2024-03-25,Resolved,30,OTHER,Other,CLOSED,TXN014534
DISP02095,TXN014270,Merchant Error,2024-07-15,2024-08-08,Resolved,24,OTHER,Other,CLOSED,TXN014270
DISP02096,TXN005172,Unauthorized,2024-04-05,2024-04-25,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN005172
